-7.97973e-17
4.34623e-16
-1.95156e-18
0
-2.55795e-13
-1.77636e-15
-0.178574
0.909607
-0.909379
-0.919958
0.91987
1.76651
0.204998
-0.205039
-0.207545
0.207545
-1.58794
-0.996613
0.996617
0.98586
-0.98586
0.000199763
-0.000207888
0.000208589
-0.000480219
-0.000575225
0.000287612
-0.000244506
0.000550906
0
0
0
0
0
0
0
0
