-1.44343e-17
0.000114431
-4.38541e-05
-4.03177e-17
-2.07805e-05
-1.2402e-07
0
2.02049e-06
5.64823e-09
3.50595e-07
3.53432e-05
0
0
0
-1.05499e-18
4.29344e-18
1.17382e-18
-5.37204e-08
-5.57369e-08
-1.06701e-09
5.44778e-05
0.000183057
3.88477e-08
-2.59907e-05
1.98364e-05
-2.00205e-06
4.17363e-05
4.1357e-05
-0.000130604
5.81276e-06
-3.34348e-06
2.42786e-06
2.95727e-06
-2.60637e-06
-9.88718e-06
-6.89875e-06
7.06503e-06
6.76348e-06
-6.76249e-06
4.07447e-06
3.51809e-06
-3.53426e-06
-3.60674e-06
3.6067e-06
4.8362e-09
3.80871e-08
-4.08924e-08
5.53583e-08
1.45337e-08
6.86277e-09
-6.16777e-09
-3.3816e-07
0
0
0
0
0
0
0
0
